row_id,gross_rent,county_code,state,population,renter_occupied_households,pct_renter_occupied,evictions,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k
319,593,,-0.7548276874765555,-0.30263172223419177,-0.4354002006689869,-1.4023174924263022,-1.1169693505833835,1.0709359598541381,0.6888643387200263,-0.9828834847355742,-0.7761930855273581,0.24386440882753715,-1.2702668132065813,-0.5234970571657254,0.19363830207247096,0.3657480108299122,0.5078510079797036,-0.5988174160560814,-1.1129435415884528,1.6253456669128745,-1.274216033204197,0.7521500806504765,0.384849392666321,0.49192506900600164,1.0058583792832443,0.018994503882686205,1.4498541791079915,,0.2178676774736881,1.0432822836180158,-1.431961979822984,0.6108186628764962,0.34379283239899494,0.946841151990256,0.2753640180137449,0.11493672197179888,-1.7482999988758146,1.9173809105335375,0.33214511704367783,1.2009263206616871,-0.20234661827072092,-1.2541570120147985,-1.536462801257987,1.3795844101437185
1042,624,,-0.054091680127262835,-0.4392784585924136,-0.5875674512618362,-1.196456846484684,-0.7726862373567435,0.220450900899579,0.5623009306770886,-0.9387137538499275,-0.8847311829539529,1.7514823938821917,-0.326106578655107,-0.5360852757704918,0.5531040334135682,-1.0463753844403725,0.03670458361961716,-0.9011443027359322,-0.40912069410411783,1.6253456669128745,0.1911474489564812,0.8915225394950522,-0.7034725244390738,-0.27419602408586613,0.07230023715166539,-1.1268168937513428,0.08478853005203678,,1.317298486948982,-0.593009638617948,0.08593978266248094,-0.221304957447447,-1.236954564694597,0.20179077827484984,1.1231340559607905,-0.03717067288610523,-1.1737195732807553,1.522391649120575,-0.8685739489742845,0.6897750604233578,0.7246320748739351,-0.1486736015202,-1.7548520431885128,0.7620204790331747
644,575,,-0.10415668166616887,-1.4588481247277987,-1.4313326638345547,-0.6317365125519395,-1.2027013611511297,0.13801913907760363,0.4928702292786583,-1.695441169518943,0.7413385376860955,,,,-0.7342351832028131,,0.6501958420533603,-0.9011443027359322,-1.0641739381411623,-0.7043526608729016,2.8338932678302906,-2.1318781355009535,1.1486216356324745,1.9858014081348463,0.30312666235435026,0.3788184497207486,0.042555510633997706,,-0.1307933368593954,0.20144821451764428,-1.217879915999318,-0.06594051425273359,0.6715674702115789,-0.7713149985043425,-0.417473758323694,0.7114820600071751,0.15783756130511137,0.457397545503001,0.14224849831642725,0.04364764622539967,-0.08078345767341251,0.4408632021595543,-2.1067611796624965,1.1886034942576325
579,586,,-0.6042289011559008,-0.46571470038089746,-0.37510035785268153,0.43098962405105035,-0.12274604740351987,-0.04820728851191089,0.5676586146733374,0.17773872986402678,-0.5443043304652031,0.5943697031942275,0.2808724039008405,,0.1560720071177468,,0.44870858370901895,-0.5880650588153351,-0.40912069410411783,0.5909106530709537,0.1911474489564812,-0.2757657771706121,-0.3684794361032848,-0.43754691256161204,1.5213794027478944,-0.20251551039944277,-0.21961129036334592,,-1.5107742792529537,-0.35781635234328624,-2.079888054779902,0.6091937075224707,0.47137593017023016,1.049740683283294,-0.14540532234156617,0.45279340349980857,0.6171848356355149,0.35628056877075875,-0.4354410567201795,-0.3554311625118698,1.0442337657847076,0.4129903680694615,1.421758039601061,1.0333299086716785
414,432,,-0.6042289011559008,-0.9710108109730221,-0.8630592267382181,0.3590500409150424,-0.9771990216730609,-0.3507632013000968,0.3931134624749097,0.3664417849194784,0.44323903721594216,-1.653779346016689,,,0.8653019580247059,-0.23194630530311616,-1.6768344666036354,-0.5988174160560814,-0.9818305901117572,0.09347003631534431,0.44600056362192503,-1.191377964534072,-0.759828787048236,-0.47169892250770057,0.9687500924516447,0.14849509170841788,-8.165864952586157e-05,,-1.2354678649735458,0.35236334069515907,0.17232761589311343,-0.06594051425273359,-0.9727500472802569,0.6231301125532799,-1.4804947353151938,-2.0489103799686084,-0.36676448543948403,0.4772890902595053,-0.3812480751961059,-0.8144941339969733,1.571389951239804,0.32987292680412345,-1.2642185382089648,0.7250270014797223
494,571,,-0.0551785504412829,-0.7577900507139588,-0.7605899173181508,-0.3439371851783908,-0.12274604740351987,0.7179593179846463,-0.1546235013241034,1.3526423657898405,-1.2522880756754349,,-1.5118876035043873,,0.6582458025638728,,1.2193874984800814,-0.5988174160560814,-0.9818305901117572,-1.8197519263913116,-2.016013959409809,1.3302705240327763,1.1792514599632093,0.46944334006685795,0.24098329315533742,0.3788184497207486,0.7836080335539224,,-0.1307933368593954,-0.043122662054236476,0.48053693236275047,-0.08175735322668785,-0.04361941126420885,1.0831403123228405,0.8027708776947329,-0.6186631784333978,-0.012365352050879193,0.03495097037956991,0.2802959300511639,1.1602896466281636,0.06863501430524625,-1.4001928724011556,-0.5155684072490969,0.3320407817879826
618,796,,-0.0551785504412829,-0.3422606714629131,-0.6185051986359373,-1.8700526114139167,-0.12274604740351987,0.08562004565456217,0.4363745594329589,0.8248711240596978,-0.9742720505591503,,-0.3797900688268072,,-0.625533427475708,,-0.18750398270082186,2.109213209258385,2.0951985568649496,0.5909106530709537,-0.017297967078943592,0.5288911298130609,0.48805893777260184,0.7051256683427235,0.19922152527553885,0.3788184497207486,0.524706568128883,,-0.1307933368593954,0.31923258384333913,0.7836964782298051,0.523739389020404,0.5027365121474949,1.3324834493379507,2.5705256255667885,0.5640912215112317,0.847825852720208,-0.546421650619385,0.013739965557296905,0.6285747117802742,0.3436784265471931,-0.39385504414912476,-1.4041600534029601,-0.4376783052497092
1154,632,,-0.615736714256837,0.34472700528105643,0.5789831347810274,1.7762359721586376,1.0634771603649285,1.619504762761794,-2.5318932973668673,1.8634656141138919,-1.0248246215957486,-0.7253277344225861,0.11703668320476877,,-1.8515987486156378,,2.1530570650774266,-0.2617736498988995,-0.3760361150633286,0.5909106530709537,-1.4125131280472543,2.063420953456572,0.8016246931597382,-0.43754691256161204,1.902997355666788,0.4522657708001365,1.2923978582638709,,-1.2354678649735458,1.7597282243070391,0.49438413489290584,0.78146559936982,1.6723061932754046,0.02231862931236372,0.1302020253429964,1.3609566150536712,1.214912568471219,-0.7907567487414099,1.2103661719605459,-0.5170458997661836,-0.34599808558794976,-0.004940085935729195,1.4526974406087476,0.7291559030240127
1261,630,,-0.6042289011559008,-0.7524676896016734,-0.844549027449927,-0.7588866889819325,-1.428203700629198,-1.0111424825780557,0.660994024043018,-0.7554303269661542,-0.5862999818334084,0.8214024400644048,-0.4406884249604056,,-0.15348264239835988,,-0.28454511346146527,2.109213209258385,2.0951985568649496,-1.8197519263913116,-0.1889649477827817,0.6427839851654468,-0.28601035592515106,0.04800754454302099,0.7990876333053477,0.3639375163721407,0.08478853005203678,,-1.4751912521820174,0.4826552220768303,-2.102894344605099,0.5422897642320463,0.12876726953732553,0.2344443283273522,2.710528768988799,-0.03717067288610523,0.016313309194419416,0.7816394196544287,-0.21531352204371138,0.3812575883891234,1.0788926261836087,-0.5481065798995446,0.20990868333614435,0.6523425815756604
530,696,,-0.22599181258849413,0.5232046030529184,0.28250064937334074,-0.9074488947322229,0.9019029522971693,0.6577396713223191,0.4984964705668649,0.0983114870568946,0.028460668513146627,0.4829400852064007,-0.4377637434090464,,0.9179813839534643,0.19867339916694501,0.18454659516441924,0.10797842898119794,-0.3321829048996919,0.5909106530709537,-0.14562466893064754,0.1558675106335637,-0.5937351783634585,-1.6724764118342805,0.7607752358958527,-0.32802140036904537,-0.3105440422168091,,0.8466843424760253,-0.6536457355634507,0.4347079773808963,-0.39980479204266184,-0.11438889872548555,-0.05193267324766969,0.8765077395799765,-1.2591725176787243,0.29634400758549695,-1.0526284174906564,-0.19139200599487557,0.4972304998666937,0.9417254680126801,-0.5899678780890985,-0.060018752498500694,-0.6706728608634888
412,624,,-0.7576039323004121,0.2180824757722661,0.2275344382858625,-0.40958529951730627,-0.12274604740351987,0.19196332680782563,0.6858616967176497,-1.1375363570034958,-0.6913435876503312,0.3371645369013618,-0.15848540883154766,,-0.04733055087577059,,-0.01395237334243302,-0.5988174160560814,-0.3760361150633286,0.5909106530709537,-1.1892397239725812,0.36930915924018565,0.5258959405684106,-0.37076842522105696,-0.3696343612457611,0.5383670235587682,0.2091375362215102,,-0.43618486102374265,0.6717189109081002,-0.09125209698747637,0.7452463235985521,0.043366191962337666,-0.38939438273186766,-1.0871569861635937,0.7847512179295304,-1.5632246243838834,2.15044449348331,-0.055310059797141584,0.22863701645817544,0.7191231031794082,-0.1511297524644494,-1.503083039084355,1.6661299128168956
883,1159,,1.5344224459488434,0.5881053253349517,0.4894201979035703,-0.34582973250788546,-0.12274604740351987,0.8102153379607765,0.1340798353342381,0.9246482348053883,0.13792578520524562,-0.1742157034205016,1.2158483711720818,-0.5283657337288542,0.2923663157554157,0.10403739012378398,-1.3714388112679317,2.109213209258385,2.0951985568649496,1.6253456669128745,0.14998554437995007,-0.49172106689477124,-1.364795159242786,-0.5063804420314539,-0.8438546606525938,-2.7504690696054124,0.042555510633997706,,-1.770183552250598,-1.3060595348651225,0.3811962933211834,-1.6761213495987672,-1.8147171851635704,-1.7761126714797166,-1.7652309650665068,0.7481519324188611,-0.5514889588038853,1.0794136678261863,-1.5550416626029142,-2.056337984114143,-0.8471295190926399,2.2595115526225027,-0.7564438437245395,-0.3012355596194556
529,505,,-0.8783841520525163,-1.1741459319294445,-1.2127662859303685,-0.7121914484952366,-2.1992012917570523,-1.0391378072848436,0.7163843801486822,-1.322458186099278,-1.012393431316232,0.3020570418414422,-0.21351751485980922,,-0.5117590298064361,,-0.3530754341578003,-1.006589363723841,-0.8802508253530282,-1.8197519263913116,0.5762549850119674,-1.119892961193924,-0.7788435375883336,-0.18162088774979923,0.007897072679104375,0.3788184497207486,-0.1748315145518816,,-0.1307933368593954,0.5938415120147869,-1.7099824898567293,-0.06594051425273359,-0.5630231439288078,1.1026758664146528,-0.31169848642692055,0.5270642907209843,0.4319586664824348,1.4165845471951297,-0.5448498318882974,0.21925220824751313,0.6427651985799112,0.25589453054645783,-0.4749376679643495,0.8225629226270094
